"replication","n","kappa","tau","estimator","alpha","W","critical_value","accepted","status"
1,500,0.1,0.1,"Oracle-GMM",1,2.01869159608906,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",1.2,0.700485004973518,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",1.40000000000001,1.66448031575161,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",1.6,2.95909339004434,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",1.8,1.6600293066377,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",2,1.20269434544754,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",2.2,0.671089471731656,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",2.40000000000001,2.83850109326587,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",2.6,1.78040324665731,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",2.8,1.08592068510404,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",3,0.748261337908659,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",3.2,2.14275451545061,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",3.40000000000001,1.5751677997094,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",3.6,0.73617293084505,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",3.8,2.21985172797758,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",4,2.00752967008451,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",4.2,3.0168773234252,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",4.40000000000001,4.11656105917694,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",4.6,3.58856585987237,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",4.8,3.41350640884311,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",5,0.860655731868955,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",5.2,3.02314753527251,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",5.40000000000001,3.45106618680966,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",5.6,2.65316460872049,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",5.8,3.98133898392229,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",6,4.08500897822545,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",6.2,4.88289816217627,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",6.40000000000001,2.56044793579691,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",6.6,5.06339866233895,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",6.8,2.57057936954269,5.99146454710798,TRUE,"OK"
1,500,0.1,0.1,"Oracle-GMM",7,4.07715186644007,5.99146454710798,TRUE,"OK"
